31,142
142,35
35,225
225,191
191,136
136,80
80,150
150,31
35,107
107,191
191,225
225,50
50,170
170,10
10,135
135,207
207,105
105,133
133,170
170,133
133,84
84,133
133,105
105,143
143,142
35,233
233,219
219,191
191,80
150,35
35,22
22,235
235,216
216,191
191,133
133,198
198,84
