87,84
84,163
163,133
133,205
205,133
133,194
194,84
84,233
233,86
86,174
174,3
3,108
108,133
133,87
133,198
198,133
174,198
198,87
87,168
168,3
3,52
52,168
168,213
213,224
224,45
45,168
168,230
230,3
108,198
133,196
196,89
89,45
45,233
233,89
89,174
198,31
31,187
187,84
84,133
198,84
