105,35
35,170
170,89
89,174
174,142
142,35
35,187
187,105
105,198
198,89
89,188
188,57
57,105
35,133
133,198
198,87
87,35
198,105
89,191
191,142
35,225
225,45
45,140
140,123
123,224
224,45
45,26
26,229
229,224
229,133
187,84
84,198
57,84
84,35
198,84
198,172
172,3
3,135
135,174
174,198
84,31
31,35
187,87
